ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (g),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: woostify_product_video_metabox,Handle,Images,Attribute 1 name,Attribute 2 name,Attribute 3 name,Attribute 1 value(s),Attribute 2 value(s),Attribute 3 value(s),Attribute 1 default,Attribute 2 default,Attribute 3 default,Attribute 1 visible,Attribute 2 visible,Attribute 3 visible,Attribute 1 global,Attribute 2 global,Attribute 3 global,Download 1 name,Download 1 URL
0101091,variable,0101091-P,I09 Bedside Table,1,1,visible,,"<div style=""text-align: center;"">
<table data-mce-selected=""1"">
<tbody>
<tr>
<td><a title=""Weilai Concept"" href=""https://admin.shopify.com/store/jiangquan/products/www.weilaiconcept.com"">Product name</a></td>
<td>I09 Bedside Table</td>
</tr>
<tr>
<td>Material</td>
<td>Wood<br>
</td>
</tr>
<tr>
<td>Colors<br>
</td>
<td>Dark Oak<br>
</td>
</tr>
<tr>
<td>Assembly</td>
<td>Yes</td>
</tr>
<tr>
<td>Cushion Removable</td>
<td>Yes</td>
</tr>
<tr>
<td>Caring instructions</td>
<td>Wipe with a damp cloth if necessary</td>
</tr>
<tr>
<td>Delivery</td>
<td>2-3 days to UK addresses, 4-5 days to EU addresses</td>
</tr>
</tbody>
</table>
</div>
<div style=""text-align: center;"">-</div>
<div style=""text-align: center;""><img height=""7029"" width=""752"" src=""https://i.ibb.co/Bfddt0V/changtu1.jpg""></div>",,,taxable,standard,1,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,279.0,,£200- £400,,,,,,,,,Buy Now,1,,i09-bedside-table-walnut,"https://cdn.shopify.com/s/files/1/0324/8268/9157/products/i09-bedside-table-walnut-weilai-concept-weilai-concept.jpg?v=1676763219,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/i09-bedside-table-walnut-weilai-concept-weilai-concept-2.jpg?v=1676763221,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/i09-bedside-table-walnut-weilai-concept-weilai-concept-3.jpg?v=1676763223,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/i09-bedside-table-walnut-weilai-concept-weilai-concept-4.jpg?v=1676763225",Title,,,Default Title,,,,,,1,1,1,1,1,1,,
0101092,variable,0101092-P,NO298 Three Seater Sofa,1,1,visible,"Modern and simplistic, this grey leather two seater sofa is the perfect combination between style and comfort. This contemporary sofa has an added rustic and relaxed vibe to it due to the stitching of the edges which was purposely left on the outside of the sofa. ","<div class=""productdescription"">
<table>
<tbody>
<tr>
<td style=""font-weight: bold;"">Product name</td>
<td>NO298 Three Seater Sofa</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Material</td>
<td>Leather</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Dimensions</td>
<td>More details below</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Color</td>
<td>Beige</td>
</tr>
<tr>
<td style=""font-weight: bold;"">
<meta charset=""utf-8"">Assembly Need</td>
<td>Yes, Legs to be fitted</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Caring instructions</td>
<td>Wipe with a damp cloth if necessary</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Delivery</td>
<td>2-3 days to UK addresses, 4-5 days to EU addresses</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Style</td>
<td>Contemporary &amp; Modern</td>
</tr>
</tbody>
</table>
</div>
<audio class=""audio-for-speech""></audio>
<div class=""translate-tooltip-mtz hidden"">
<div class=""header"">
<div class=""header-controls"">
<span class=""sound-translate""></span> <span class=""settings""></span>
</div>
<div class=""translate-icons""></div>
</div>
</div>
<div class=""translate-tooltip-mtz hidden"">
<div class=""header""></div>
<div class=""translated-text"">
<div class=""words""></div>
<div class=""sentences""></div>
</div>
</div>
<span class=""translate-button-mtz"" style=""top: 73px; left: 335.7578125px;""></span><audio class=""audio-for-speech""></audio>
<div class=""translate-tooltip-mtz hidden"">
<div class=""header"">
<div class=""header-controls"">
<span class=""sound-translate""></span> <span class=""settings""></span>
</div>
</div>
</div>
<div style=""text-align: center;""></div>
<div style=""text-align: center;""><img src=""https://i.ibb.co/KNh9j5X/image.jpg"" width=""660"" height=""8795""></div>",,,taxable,standard,1,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,599.0,,"best three seater sofa, Grey, Over £750, three seater sofa, three seater sofa on sale, £200- £400, £400- £750",,,,,,,,,Buy Now,1,,no298-three-seater-sofa,"https://cdn.shopify.com/s/files/1/0324/8268/9157/products/no298-two-seater-sofa-weilai-concept-weilai-concept.jpg?v=1676763219,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/no298-two-seater-sofa-weilai-concept-two-seater-sofa--weilai-concept-2.jpg?v=1676763221,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/no298-two-seater-sofa-weilai-concept-weilai-concept-3.jpg?v=1676763222,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/no298-two-seater-sofa-weilai-concept-weilai-concept-4.jpg?v=1676763224,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/no298-two-seater-sofa-weilai-concept-armchair--weilai-concept-5.jpg?v=1676763226,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/no298-two-seater-sofa-weilai-concept-ottoman--weilai-concept-6.jpg?v=1676763228,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/no298-two-seater-sofa-weilai-concept-three-seater-sofa--weilai-concept-7.jpg?v=1676763229",Size,,,"Armchair (110cm),Two Seater Sofa (185cm),Three Seater Sofa (280),Ottoman",,,,,,1,1,1,1,1,1,,
0101093,variable,0101093-P,"Sanders Wardrobe, Wooden & Black",1,1,visible,,"<div class=""productdescription"">
<table>
<tbody>
<tr>
<td style=""font-weight: bold;"">Product name</td>
<td>Sanders Wardrobe, Wooden &amp; Black</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Material</td>
<td>MDF, Wood, Glass</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Dimensions</td>
<td>More details below</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Color</td>
<td>Rosewood and Black</td>
</tr>
<tr>
<td style=""font-weight: bold;"">
<meta charset=""utf-8"">Assembly Need</td>
<td>Yes</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Caring instructions</td>
<td>Wipe with a damp cloth if necessary</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Delivery</td>
<td>2-3 days to UK addresses, 4-5 days to EU addresses</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Style</td>
<td>Contemporary &amp; Modern</td>
</tr>
</tbody>
</table>
<audio class=""audio-for-speech""></audio>
<div class=""translate-tooltip-mtz hidden"">
<div class=""header"">
<div class=""header-controls"">
<span class=""sound-translate""></span> <span class=""settings""></span><br>
</div>
<div class=""translate-icons""><br></div>
</div>
</div>
<div style=""text-align: center;""><img src=""https://i.ibb.co/WfR1rH4/image.jpg"" width=""669"" height=""7317""></div>
</div>",,,taxable,standard,1,28.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1199.0,,Over £750,,,,,,,,,Buy Now,1,,sanders-wardrobe-wooden-black,"https://cdn.shopify.com/s/files/1/0324/8268/9157/products/sanders-wardrobe-rosewood-black-weilai-concept-weilai-concept-3.jpg?v=1676763219,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/sanders-wardrobe-rosewood-black-weilai-concept-weilai-concept.jpg?v=1676763221,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/sanders-wardrobe-rosewood-black-weilai-concept-weilai-concept-2.jpg?v=1676763223,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/sanders-wardrobe-rosewood-black-weilai-concept-weilai-concept-4.jpg?v=1676763224,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/sanders-wardrobe-rosewood-black-weilai-concept-weilai-concept-5.jpg?v=1676763226",Title,,,Default Title,,,,,,1,1,1,1,1,1,,
0101094,variable,0101094-P,"KA9392 Wardrobe, Solid Wood",1,1,visible,,"<div class=""productdescription"">
<table>
<tbody>
<tr>
<td style=""font-weight: bold;"">Product name</td>
<td>KA9392 Wardrobe, Solid Wood</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Material</td>
<td>MDF,Solid Wood, Metal</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Dimensions</td>
<td>More details below</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Color</td>
<td>Dark Grey<br>
</td>
</tr>
<tr>
<td style=""font-weight: bold;"">
<meta charset=""utf-8"">Assembly Need</td>
<td>Yes</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Caring instructions</td>
<td>Wipe with a damp cloth if necessary</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Delivery</td>
<td>2-3 days to UK addresses, 4-5 days to EU addresses</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Style</td>
<td>Contemporary &amp; Modern</td>
</tr>
</tbody>
</table>
<div style=""text-align: center;""></div>
<div style=""text-align: center;""><img src=""https://i.ibb.co/SfJxGL8/image.jpg"" width=""724"" height=""15646""></div>
</div>",,,taxable,standard,1,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1299.0,,Over £750,,,,,,,,,Buy Now,1,,ka9392-wardrobe-solid-wood,"https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9392-wardrobe-weilai-concept-weilai-concept.jpg?v=1676763219,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9392-wardrobe-weilai-concept-weilai-concept-2.jpg?v=1676763221,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9392-wardrobe-weilai-concept-weilai-concept-3.jpg?v=1676763223,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9392-wardrobe-weilai-concept-weilai-concept-4.jpg?v=1676763224",Size,,,"2000mm,2200mm,2400mm",,,,,,1,1,1,1,1,1,,
0101095,variable,0101095-P,"The Chesterfield Three Seater Sofa, Velvet",1,1,visible,"Elegant and lavish, this cream chesterfield sofa is truly stunning. Featuring a silky soft velvet exterior combined with bronze details, the chesterfield fabric sofa is soft and comfortable. With its retro design, this graceful modern sofa will add a decadent vibe to your living space. ","<div class=""productdescription"">
<table>
<tbody>
<tr>
<td style=""font-weight: bold;"">Product name</td>
<td>The Chesterfield Three Seater Sofa</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Material</td>
<td>Velvet, MDF base</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Dimensions</td>
<td>More details below</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Color</td>
<td>Green, Black, White, Blue, Red, Brown, Grey<br>
</td>
</tr>
<tr>
<td style=""font-weight: bold;"">
<meta charset=""utf-8"">Assembly Need</td>
<td>Yes, Legs to be fitted</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Caring instructions</td>
<td>Wipe with a damp cloth if necessary</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Delivery</td>
<td>2-3 days to UK addresses, 4-5 days to EU addresses</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Style</td>
<td>Contemporary &amp; Modern</td>
</tr>
</tbody>
</table>
</div>
<div style=""text-align: center;""><br></div>
<div style=""text-align: center;""><img height=""7403"" width=""742"" src=""https://i.ibb.co/CKf3dBY/image.jpg""></div>",,,taxable,standard,1,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,549.0,,"Black, Blue, Brown, cheap three seater sofa, chesterfield sofa three seater, Green, Grey, modern three seater sofa, Over £750, Red, White, £400- £750",,,,,,,,,Buy Now,1,,the-chesterfield-three-seater-sofa,"https://cdn.shopify.com/s/files/1/0324/8268/9157/products/the-chesterfield-three-seater-sofa-velvet-weilai-concept-weilai-concept.jpg?v=1676763219,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/the-chesterfield-three-seater-sofa-velvet-weilai-concept-weilai-concept-2.jpg?v=1676763221,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/the-chesterfield-three-seater-sofa-velvet-weilai-concept-weilai-concept-3.jpg?v=1676763223,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/the-chesterfield-three-seater-sofa-velvet-weilai-concept-weilai-concept-4.jpg?v=1676763225",Color,Size,,"Black,White,Green,Blue,Red,Brown,Grey,More Color","Armchair,Two Seater Sofa,Three Seater Sofa",,,,,1,1,1,1,1,1,,
0101096,variable,0101096-P,"The Dorchester Three Seater Sofa, Real Leather",1,1,visible,"Beautifully designed, this grey leather chesterfield sofa is the epitome of elegance and style. Crafted from high quality leather and featuring thick foam cushions, the sofa is durable and comfortable. ","<div class=""productdescription"">
<table>
<tbody>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">Product name</td>
<td>The Dorchester Three Seater Sofa</td>
</tr>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">Material</td>
<td>Real Leather, Wood</td>
</tr>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">Dimensions</td>
<td>More details below</td>
</tr>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">Color</td>
<td>Grey, Black, Brown<br>
</td>
</tr>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">
<meta charset=""utf-8"">Assembly Need</td>
<td>Yes, Legs to be fitted</td>
</tr>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">Caring instructions</td>
<td>Wipe with a damp cloth if necessary</td>
</tr>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">Delivery</td>
<td>2-3 days to UK addresses, 4-5 days to EU addresses</td>
</tr>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">Style</td>
<td>Contemporary &amp; Modern</td>
</tr>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">Notice</td>
<td><span>The slight color difference may not be avoided between batches and devices</span></td>
</tr>
</tbody>
</table>
</div>
<div style=""text-align: center;"" data-mce-style=""text-align: center;""><img style=""float: none;"" src=""https://i.ibb.co/vPSmbbm/image.jpg""></div>
<div style=""text-align: center;"" data-mce-style=""text-align: center;""></div>
<div style=""text-align: center;"" data-mce-style=""text-align: center;""><br></div>",,,taxable,standard,1,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,599.0,,"best three seater sofa, Black, Brown, buy three seater sofa, cheap three seater sofa, Grey, modern three seater sofa, Over £750, £400- £750",,,,,,,,,Buy Now,1,,the-dorchester-three-seater-sofa,"https://cdn.shopify.com/s/files/1/0324/8268/9157/products/the-dorchester-three-seater-sofa-real-leather-weilai-concept-weilai-concept.jpg?v=1689665705,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/the-dorchester-three-seater-sofa-real-leather-weilai-concept-weilai-concept-2.jpg?v=1676763207,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/the-dorchester-three-seater-sofa-real-leather-weilai-concept-weilai-concept-3.jpg?v=1676763209,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/the-dorchester-three-seater-sofa-real-leather-weilai-concept-weilai-concept-4.jpg?v=1676763211,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/the-dorchester-three-seater-sofa-real-leather-weilai-concept-weilai-concept-5.jpg?v=1676763212",Color,Size,,"Black,Grey,Brown","Armchair,Three Seater Sofa",,,,,1,1,1,1,1,1,,
0101097,variable,0101097-P,"The Chesterfield Armchair, Real Leather",1,1,visible,"Elegant and retro, this leather Chesterfield armchair has a classic, sophisticated design. This piece is sure to make a statement in your home and grab evryones’ attention. ","<div class=""productdescription"">
<table>
<tbody>
<tr>
<td style=""font-weight: bold;"">Product name</td>
<td>The Chesterfield Armchair, Real Leather</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Material</td>
<td>
<span data-mce-fragment=""1"">Real Leather</span>, Wood</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Dimensions</td>
<td>More details below</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Color</td>
<td>Grey, Black, White, Brown, Blue, Red, Green<br>
</td>
</tr>
<tr>
<td style=""font-weight: bold;"">
<meta charset=""utf-8"">Assembly Need</td>
<td>No</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Caring instructions</td>
<td>Wipe with a damp cloth if necessary</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Delivery</td>
<td>2-3 days to UK addresses, 4-5 days to EU addresses</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Style</td>
<td>Contemporary &amp; Modern</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Notice</td>
<td><span>The slight color difference may not be avoided between batches and devices</span></td>
</tr>
</tbody>
</table>
<div style=""text-align: center;""><span style=""font-size: 1.4em;""></span></div>
<div style=""text-align: center;""><img src=""https://i.ibb.co/PQbG1nj/image.jpg"" width=""734"" height=""10426""></div>
</div>",,,taxable,standard,1,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,599.0,,"best chesterfield armchair, Black, blue, brown, cheap chesterfield style armchair, green, grey, Over £750, red, white, £400- £750",,,,,,,,,Buy Now,1,,the-chesterfield-armchair-real-leather,"https://cdn.shopify.com/s/files/1/0324/8268/9157/products/the-chesterfield-armchair-real-leather-weilai-concept-weilai-concept.jpg?v=1689067818,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/the-chesterfield-armchair-real-leather-weilai-concept-weilai-concept-2.jpg?v=1676763207,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/the-chesterfield-armchair-real-leather-weilai-concept-weilai-concept-3.jpg?v=1676763209,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/the-chesterfield-armchair-real-leather-weilai-concept-weilai-concept-4.jpg?v=1676763211,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/the-chesterfield-armchair-real-leather-weilai-concept-weilai-concept-5.jpg?v=1676763212",Color,Size,,"Black,White,Brown,Blue,Red,Green,Grey","Armchair,Three Seater Sofa",,,,,1,1,1,1,1,1,,
0101098,variable,0101098-P,"KA9381 Wardrobe, Different Sizes Available",1,1,visible,,"<div class=""productdescription"">
<table>
<tbody>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">Product name</td>
<td>KA9381 Wardrobe, Different Sizes Available</td>
</tr>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">Material</td>
<td>MDF, Wood, Metal</td>
</tr>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">Dimensions</td>
<td>More details below</td>
</tr>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">Color</td>
<td>Dark Grey<br>
</td>
</tr>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">
<meta charset=""utf-8"">Assembly Need</td>
<td>Yes</td>
</tr>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">Caring instructions</td>
<td>Wipe with a damp cloth if necessary</td>
</tr>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">Delivery</td>
<td>2-3 days to UK addresses, 4-5 days to EU addresses</td>
</tr>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">Style</td>
<td>Contemporary &amp; Modern</td>
</tr>
</tbody>
</table>
<div style=""text-align: center;"" data-mce-style=""text-align: center;""><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;""></span></div>
<div style=""text-align: center;"" data-mce-style=""text-align: center;""><img src=""https://i.ibb.co/1GHqHcF/image.jpg"" width=""754"" height=""10688""></div>
</div>",,,taxable,standard,1,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,689.0,,Over £750,,,,,,,,,Buy Now,1,,ka9381-wardrobe-different-sizes-available,"https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9381-wardrobe-different-sizes-available-weilai-concept-weilai-concept.jpg?v=1676763205,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9381-wardrobe-different-sizes-available-weilai-concept-all--weilai-concept-2.jpg?v=1676763207,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9381-wardrobe-different-sizes-available-weilai-concept-weilai-concept-3.jpg?v=1676763208,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9381-wardrobe-different-sizes-available-weilai-concept-weilai-concept-4.jpg?v=1676763210,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9381-wardrobe-different-sizes-available-weilai-concept-side-storage--weilai-concept-5.jpg?v=1676763212,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9381-wardrobe-different-sizes-available-weilai-concept-l--weilai-concept-6.jpg?v=1676763214,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9381-wardrobe-different-sizes-available-weilai-concept-s--weilai-concept-7.jpg?v=1676763215,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9381-wardrobe-different-sizes-available-weilai-concept-m--weilai-concept-8.jpg?v=1676763217",Size,,,"S,M,L,Side Storage,ALL",,,,,,1,1,1,1,1,1,,
0101099,variable,0101099-P,"KA9370 Wardrobe, Different Sizes Available",1,1,visible,,"<div class=""productdescription"">
<table>
<tbody>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">Product name</td>
<td>KA9370 Wardrobe, Different Sizes Available</td>
</tr>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">Material</td>
<td>MDF, Wood, Glass, Metal</td>
</tr>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">Dimensions</td>
<td>More details below</td>
</tr>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">Color</td>
<td>Grey<br>
</td>
</tr>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">
<meta charset=""utf-8"">Assembly Need</td>
<td>Yes</td>
</tr>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">Caring instructions</td>
<td>Wipe with a damp cloth if necessary</td>
</tr>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">Delivery</td>
<td>2-3 days to UK addresses, 4-5 days to EU addresses</td>
</tr>
<tr>
<td style=""font-weight: bold;"" data-mce-style=""font-weight: bold;"">Style</td>
<td>Contemporary &amp; Modern</td>
</tr>
</tbody>
</table>
<div style=""text-align: center;"" data-mce-style=""text-align: center;""></div>
<div style=""text-align: center;"" data-mce-style=""text-align: center;""><img src=""https://i.ibb.co/T0FtDPW/image.jpg"" width=""746"" height=""5943""></div>
</div>",,,taxable,standard,1,26.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1299.0,,Over £750,,,,,,,,,Buy Now,1,,ka9370-wardrobe-different-sizes-available,"https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9370-wardrobe-different-sizes-available-weilai-concept-weilai-concept.jpg?v=1676763205,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9370-wardrobe-different-sizes-available-weilai-concept-standard-with-light-weilai-concept-2.jpg?v=1676763207,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9370-wardrobe-different-sizes-available-weilai-concept-weilai-concept-3.jpg?v=1676763208,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9370-wardrobe-different-sizes-available-weilai-concept-weilai-concept-4.jpg?v=1676763210,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9370-wardrobe-different-sizes-available-weilai-concept-half-without-light-weilai-concept-5.jpg?v=1676763212",Size,With/ Without Light,,"Standard,Half","With Light,Without Light",,,,,1,1,1,1,1,1,,
0101100,variable,0101100-P,"KA9369 Wardrobe, Different Sizes Available",1,1,visible,,"<div class=""productdescription"">
<table>
<tbody>
<tr>
<td style=""font-weight: bold;"">Product name</td>
<td>KA9369 Wardrobe, Different Sizes Available</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Material</td>
<td>MDF, Wood, Metal</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Dimensions</td>
<td>More details below</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Color</td>
<td>Light Oak<br>
</td>
</tr>
<tr>
<td style=""font-weight: bold;"">
<meta charset=""utf-8"">Assembly Need</td>
<td>Yes</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Caring instructions</td>
<td>Wipe with a damp cloth if necessary</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Delivery</td>
<td>2-3 days to UK addresses, 4-5 days to EU addresses</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Style</td>
<td>Contemporary &amp; Modern</td>
</tr>
</tbody>
</table>
<div style=""text-align: center;"">
<img height=""4429"" width=""815"" src=""https://i.ibb.co/wS1ZL9X/image.jpg""><br>
</div>
</div>",,,taxable,standard,1,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,969.0,,Over £750,,,,,,,,,Buy Now,1,,ka9369-wardrobe-different-sizes-available,"https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9369-wardrobe-different-sizes-available-weilai-concept-weilai-concept.jpg?v=1676763205,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9369-wardrobe-different-sizes-available-weilai-concept-weilai-concept-2.jpg?v=1676763207,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9369-wardrobe-different-sizes-available-weilai-concept-weilai-concept-3.jpg?v=1676763209,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9369-wardrobe-different-sizes-available-weilai-concept-weilai-concept-4.jpg?v=1676763210",Size,,,"Standard,Extra Storage On Top,Extra Storage On The Side,Extra Storage On Both The Side And Top",,,,,,1,1,1,1,1,1,,
